episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/update_time_ms,info/num_steps_trained,info/num_steps_sampled,info/WorkerIteration/Worker0,info/significant_weight_updates,perf/cpu_util_percent,perf/ram_util_percent
675.0,100.0,147.5,1336.42,11,5,1000000,0,False,2923,287,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-01-16,1618178476,4.974817991256714,1440.9946811199188,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,1440.9946811199188,0,287,"[175.0, 150.0, 150.0, 125.0, 125.0, 125.0, 175.0, 175.0, 225.0, 125.0, 125.0, 175.0, 100.0, 125.0, 125.0, 125.0, 175.0, 150.0, 125.0, 125.0, 175.0, 675.0, 125.0, 125.0, 175.0, 125.0, 125.0, 150.0, 150.0, 125.0, 125.0, 125.0, 175.0, 175.0, 125.0, 125.0, 125.0, 125.0, 150.0, 150.0, 125.0, 125.0, 125.0, 225.0, 150.0, 125.0, 125.0, 175.0, 150.0, 125.0, 125.0, 125.0, 125.0, 175.0, 175.0, 125.0, 125.0, 150.0, 150.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 150.0, 125.0, 125.0, 125.0, 175.0, 225.0, 125.0, 150.0, 125.0, 150.0, 125.0, 125.0, 275.0, 175.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 150.0, 125.0, 125.0, 175.0, 200.0, 150.0, 125.0, 125.0, 125.0, 150.0, 125.0, 150.0, 125.0]","[1419, 1319, 1294, 1204, 1224, 1344, 1289, 1284, 1254, 1214, 1208, 1304, 1369, 1383, 1209, 1223, 1269, 1614, 1219, 1269, 1253, 1729, 1203, 1289, 1279, 1188, 1229, 1694, 1538, 1224, 1214, 1264, 1629, 1414, 1214, 1219, 1254, 1269, 1444, 1554, 1243, 1259, 1259, 1469, 1583, 1104, 1224, 1339, 1789, 1218, 1238, 1253, 1253, 1313, 1279, 1224, 1409, 1453, 1324, 1238, 1329, 1239, 1228, 1233, 1343, 1558, 1269, 1238, 1228, 1304, 1494, 1254, 1543, 1248, 1554, 1283, 1259, 1754, 1409, 1218, 1268, 1274, 1243, 1214, 1349, 1403, 1294, 1459, 1229, 1279, 1309, 1604, 1584, 1274, 1203, 1248, 1563, 1519, 1613, 1244]",6.182,20000,1000000,4025,1952,23.549999999999997,11.1
675.0,100.0,147.25,1339.12,9,5,1003450,0,False,2932,288,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-01-21,1618178481,4.967020750045776,1445.9617018699646,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,1445.9617018699646,0,288,"[125.0, 125.0, 175.0, 100.0, 125.0, 125.0, 125.0, 175.0, 150.0, 125.0, 125.0, 175.0, 675.0, 125.0, 125.0, 175.0, 125.0, 125.0, 150.0, 150.0, 125.0, 125.0, 125.0, 175.0, 175.0, 125.0, 125.0, 125.0, 125.0, 150.0, 150.0, 125.0, 125.0, 125.0, 225.0, 150.0, 125.0, 125.0, 175.0, 150.0, 125.0, 125.0, 125.0, 125.0, 175.0, 175.0, 125.0, 125.0, 150.0, 150.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 150.0, 125.0, 125.0, 125.0, 175.0, 225.0, 125.0, 150.0, 125.0, 150.0, 125.0, 125.0, 275.0, 175.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 150.0, 125.0, 125.0, 175.0, 200.0, 150.0, 125.0, 125.0, 125.0, 150.0, 125.0, 150.0, 125.0, 175.0, 175.0, 125.0, 125.0, 125.0, 125.0, 175.0, 175.0, 200.0]","[1214, 1208, 1304, 1369, 1383, 1209, 1223, 1269, 1614, 1219, 1269, 1253, 1729, 1203, 1289, 1279, 1188, 1229, 1694, 1538, 1224, 1214, 1264, 1629, 1414, 1214, 1219, 1254, 1269, 1444, 1554, 1243, 1259, 1259, 1469, 1583, 1104, 1224, 1339, 1789, 1218, 1238, 1253, 1253, 1313, 1279, 1224, 1409, 1453, 1324, 1238, 1329, 1239, 1228, 1233, 1343, 1558, 1269, 1238, 1228, 1304, 1494, 1254, 1543, 1248, 1554, 1283, 1259, 1754, 1409, 1218, 1268, 1274, 1243, 1214, 1349, 1403, 1294, 1459, 1229, 1279, 1309, 1604, 1584, 1274, 1203, 1248, 1563, 1519, 1613, 1244, 1314, 1284, 1319, 1274, 1199, 1244, 1629, 1419, 1219]",6.34,20069,1003450,4039,1954,18.17142857142857,11.099999999999998
675.0,125.0,150.5,1343.11,12,5,1006850,0,False,2944,289,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-01-26,1618178486,5.072092771530151,1451.0337946414948,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,1451.0337946414948,0,289,"[675.0, 125.0, 125.0, 175.0, 125.0, 125.0, 150.0, 150.0, 125.0, 125.0, 125.0, 175.0, 175.0, 125.0, 125.0, 125.0, 125.0, 150.0, 150.0, 125.0, 125.0, 125.0, 225.0, 150.0, 125.0, 125.0, 175.0, 150.0, 125.0, 125.0, 125.0, 125.0, 175.0, 175.0, 125.0, 125.0, 150.0, 150.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 150.0, 125.0, 125.0, 125.0, 175.0, 225.0, 125.0, 150.0, 125.0, 150.0, 125.0, 125.0, 275.0, 175.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 150.0, 125.0, 125.0, 175.0, 200.0, 150.0, 125.0, 125.0, 125.0, 150.0, 125.0, 150.0, 125.0, 175.0, 175.0, 125.0, 125.0, 125.0, 125.0, 175.0, 175.0, 200.0, 175.0, 125.0, 125.0, 150.0, 200.0, 200.0, 175.0, 175.0, 200.0, 125.0, 200.0, 125.0]","[1729, 1203, 1289, 1279, 1188, 1229, 1694, 1538, 1224, 1214, 1264, 1629, 1414, 1214, 1219, 1254, 1269, 1444, 1554, 1243, 1259, 1259, 1469, 1583, 1104, 1224, 1339, 1789, 1218, 1238, 1253, 1253, 1313, 1279, 1224, 1409, 1453, 1324, 1238, 1329, 1239, 1228, 1233, 1343, 1558, 1269, 1238, 1228, 1304, 1494, 1254, 1543, 1248, 1554, 1283, 1259, 1754, 1409, 1218, 1268, 1274, 1243, 1214, 1349, 1403, 1294, 1459, 1229, 1279, 1309, 1604, 1584, 1274, 1203, 1248, 1563, 1519, 1613, 1244, 1314, 1284, 1319, 1274, 1199, 1244, 1629, 1419, 1219, 1415, 1198, 1208, 1268, 1378, 1329, 1548, 1309, 1394, 1334, 1333, 1219]",6.348,20137,1006850,4052,1956,21.985714285714288,11.099999999999998
275.0,125.0,149.25,1341.43,10,5,1010300,0,False,2954,290,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-01-31,1618178491,5.026465654373169,1456.060260295868,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,1456.060260295868,0,290,"[125.0, 175.0, 175.0, 125.0, 125.0, 125.0, 125.0, 150.0, 150.0, 125.0, 125.0, 125.0, 225.0, 150.0, 125.0, 125.0, 175.0, 150.0, 125.0, 125.0, 125.0, 125.0, 175.0, 175.0, 125.0, 125.0, 150.0, 150.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 150.0, 125.0, 125.0, 125.0, 175.0, 225.0, 125.0, 150.0, 125.0, 150.0, 125.0, 125.0, 275.0, 175.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 150.0, 125.0, 125.0, 175.0, 200.0, 150.0, 125.0, 125.0, 125.0, 150.0, 125.0, 150.0, 125.0, 175.0, 175.0, 125.0, 125.0, 125.0, 125.0, 175.0, 175.0, 200.0, 175.0, 125.0, 125.0, 150.0, 200.0, 200.0, 175.0, 175.0, 200.0, 125.0, 200.0, 125.0, 175.0, 275.0, 150.0, 150.0, 125.0, 175.0, 150.0, 200.0, 200.0, 175.0]","[1264, 1629, 1414, 1214, 1219, 1254, 1269, 1444, 1554, 1243, 1259, 1259, 1469, 1583, 1104, 1224, 1339, 1789, 1218, 1238, 1253, 1253, 1313, 1279, 1224, 1409, 1453, 1324, 1238, 1329, 1239, 1228, 1233, 1343, 1558, 1269, 1238, 1228, 1304, 1494, 1254, 1543, 1248, 1554, 1283, 1259, 1754, 1409, 1218, 1268, 1274, 1243, 1214, 1349, 1403, 1294, 1459, 1229, 1279, 1309, 1604, 1584, 1274, 1203, 1248, 1563, 1519, 1613, 1244, 1314, 1284, 1319, 1274, 1199, 1244, 1629, 1419, 1219, 1415, 1198, 1208, 1268, 1378, 1329, 1548, 1309, 1394, 1334, 1333, 1219, 1294, 1249, 1334, 1394, 1274, 1323, 1414, 1379, 1474, 1284]",6.778,20206,1010300,4066,1958,14.12857142857143,11.099999999999998
325.0,125.0,151.75,1339.95,9,5,1013750,0,False,2963,291,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-01-36,1618178496,5.1540327072143555,1461.2142930030823,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,1461.2142930030823,0,291,"[125.0, 125.0, 125.0, 225.0, 150.0, 125.0, 125.0, 175.0, 150.0, 125.0, 125.0, 125.0, 125.0, 175.0, 175.0, 125.0, 125.0, 150.0, 150.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 150.0, 125.0, 125.0, 125.0, 175.0, 225.0, 125.0, 150.0, 125.0, 150.0, 125.0, 125.0, 275.0, 175.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 150.0, 125.0, 125.0, 175.0, 200.0, 150.0, 125.0, 125.0, 125.0, 150.0, 125.0, 150.0, 125.0, 175.0, 175.0, 125.0, 125.0, 125.0, 125.0, 175.0, 175.0, 200.0, 175.0, 125.0, 125.0, 150.0, 200.0, 200.0, 175.0, 175.0, 200.0, 125.0, 200.0, 125.0, 175.0, 275.0, 150.0, 150.0, 125.0, 175.0, 150.0, 200.0, 200.0, 175.0, 125.0, 125.0, 125.0, 250.0, 125.0, 175.0, 325.0, 125.0, 150.0]","[1243, 1259, 1259, 1469, 1583, 1104, 1224, 1339, 1789, 1218, 1238, 1253, 1253, 1313, 1279, 1224, 1409, 1453, 1324, 1238, 1329, 1239, 1228, 1233, 1343, 1558, 1269, 1238, 1228, 1304, 1494, 1254, 1543, 1248, 1554, 1283, 1259, 1754, 1409, 1218, 1268, 1274, 1243, 1214, 1349, 1403, 1294, 1459, 1229, 1279, 1309, 1604, 1584, 1274, 1203, 1248, 1563, 1519, 1613, 1244, 1314, 1284, 1319, 1274, 1199, 1244, 1629, 1419, 1219, 1415, 1198, 1208, 1268, 1378, 1329, 1548, 1309, 1394, 1334, 1333, 1219, 1294, 1249, 1334, 1394, 1274, 1323, 1414, 1379, 1474, 1284, 1549, 1104, 1213, 1639, 1262, 1314, 1500, 1213, 1319]",6.816,20275,1013750,4079,1959,19.4875,11.1
325.0,125.0,157.25,1354.38,12,5,1017300,0,False,2975,292,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-01-41,1618178501,5.138084173202515,1466.3523771762848,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,1466.3523771762848,0,292,"[125.0, 175.0, 175.0, 125.0, 125.0, 150.0, 150.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 150.0, 125.0, 125.0, 125.0, 175.0, 225.0, 125.0, 150.0, 125.0, 150.0, 125.0, 125.0, 275.0, 175.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 150.0, 125.0, 125.0, 175.0, 200.0, 150.0, 125.0, 125.0, 125.0, 150.0, 125.0, 150.0, 125.0, 175.0, 175.0, 125.0, 125.0, 125.0, 125.0, 175.0, 175.0, 200.0, 175.0, 125.0, 125.0, 150.0, 200.0, 200.0, 175.0, 175.0, 200.0, 125.0, 200.0, 125.0, 175.0, 275.0, 150.0, 150.0, 125.0, 175.0, 150.0, 200.0, 200.0, 175.0, 125.0, 125.0, 125.0, 250.0, 125.0, 175.0, 325.0, 125.0, 150.0, 175.0, 125.0, 125.0, 125.0, 150.0, 125.0, 150.0, 275.0, 300.0, 300.0, 175.0, 225.0]","[1253, 1313, 1279, 1224, 1409, 1453, 1324, 1238, 1329, 1239, 1228, 1233, 1343, 1558, 1269, 1238, 1228, 1304, 1494, 1254, 1543, 1248, 1554, 1283, 1259, 1754, 1409, 1218, 1268, 1274, 1243, 1214, 1349, 1403, 1294, 1459, 1229, 1279, 1309, 1604, 1584, 1274, 1203, 1248, 1563, 1519, 1613, 1244, 1314, 1284, 1319, 1274, 1199, 1244, 1629, 1419, 1219, 1415, 1198, 1208, 1268, 1378, 1329, 1548, 1309, 1394, 1334, 1333, 1219, 1294, 1249, 1334, 1394, 1274, 1323, 1414, 1379, 1474, 1284, 1549, 1104, 1213, 1639, 1262, 1314, 1500, 1213, 1319, 1474, 1264, 1458, 1233, 1139, 1249, 1609, 1445, 1819, 1828, 1339, 1564]",6.953,20346,1017300,4093,1961,20.442857142857143,11.099999999999998
525.0,125.0,163.75,1358.4,12,5,1020850,0,False,2987,293,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-01-47,1618178507,5.14367413520813,1471.496051311493,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,1471.496051311493,0,293,"[125.0, 150.0, 125.0, 125.0, 125.0, 175.0, 225.0, 125.0, 150.0, 125.0, 150.0, 125.0, 125.0, 275.0, 175.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 150.0, 125.0, 125.0, 175.0, 200.0, 150.0, 125.0, 125.0, 125.0, 150.0, 125.0, 150.0, 125.0, 175.0, 175.0, 125.0, 125.0, 125.0, 125.0, 175.0, 175.0, 200.0, 175.0, 125.0, 125.0, 150.0, 200.0, 200.0, 175.0, 175.0, 200.0, 125.0, 200.0, 125.0, 175.0, 275.0, 150.0, 150.0, 125.0, 175.0, 150.0, 200.0, 200.0, 175.0, 125.0, 125.0, 125.0, 250.0, 125.0, 175.0, 325.0, 125.0, 150.0, 175.0, 125.0, 125.0, 125.0, 150.0, 125.0, 150.0, 275.0, 300.0, 300.0, 175.0, 225.0, 175.0, 525.0, 125.0, 125.0, 150.0, 125.0, 175.0, 250.0, 175.0, 175.0, 125.0, 175.0]","[1343, 1558, 1269, 1238, 1228, 1304, 1494, 1254, 1543, 1248, 1554, 1283, 1259, 1754, 1409, 1218, 1268, 1274, 1243, 1214, 1349, 1403, 1294, 1459, 1229, 1279, 1309, 1604, 1584, 1274, 1203, 1248, 1563, 1519, 1613, 1244, 1314, 1284, 1319, 1274, 1199, 1244, 1629, 1419, 1219, 1415, 1198, 1208, 1268, 1378, 1329, 1548, 1309, 1394, 1334, 1333, 1219, 1294, 1249, 1334, 1394, 1274, 1323, 1414, 1379, 1474, 1284, 1549, 1104, 1213, 1639, 1262, 1314, 1500, 1213, 1319, 1474, 1264, 1458, 1233, 1139, 1249, 1609, 1445, 1819, 1828, 1339, 1564, 1289, 1409, 1274, 1213, 1334, 1234, 1268, 1654, 1302, 1409, 1229, 1309]",5.339,20417,1020850,4107,1961,24.5,11.099999999999998
525.0,100.0,164.25,1355.12,10,5,1024350,0,False,2997,294,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-01-52,1618178512,5.009369134902954,1476.5054204463959,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,1476.5054204463959,0,294,"[150.0, 125.0, 125.0, 275.0, 175.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 150.0, 125.0, 125.0, 175.0, 200.0, 150.0, 125.0, 125.0, 125.0, 150.0, 125.0, 150.0, 125.0, 175.0, 175.0, 125.0, 125.0, 125.0, 125.0, 175.0, 175.0, 200.0, 175.0, 125.0, 125.0, 150.0, 200.0, 200.0, 175.0, 175.0, 200.0, 125.0, 200.0, 125.0, 175.0, 275.0, 150.0, 150.0, 125.0, 175.0, 150.0, 200.0, 200.0, 175.0, 125.0, 125.0, 125.0, 250.0, 125.0, 175.0, 325.0, 125.0, 150.0, 175.0, 125.0, 125.0, 125.0, 150.0, 125.0, 150.0, 275.0, 300.0, 300.0, 175.0, 225.0, 175.0, 525.0, 125.0, 125.0, 150.0, 125.0, 175.0, 250.0, 175.0, 175.0, 125.0, 175.0, 100.0, 150.0, 125.0, 125.0, 200.0, 175.0, 200.0, 175.0, 125.0, 125.0]","[1554, 1283, 1259, 1754, 1409, 1218, 1268, 1274, 1243, 1214, 1349, 1403, 1294, 1459, 1229, 1279, 1309, 1604, 1584, 1274, 1203, 1248, 1563, 1519, 1613, 1244, 1314, 1284, 1319, 1274, 1199, 1244, 1629, 1419, 1219, 1415, 1198, 1208, 1268, 1378, 1329, 1548, 1309, 1394, 1334, 1333, 1219, 1294, 1249, 1334, 1394, 1274, 1323, 1414, 1379, 1474, 1284, 1549, 1104, 1213, 1639, 1262, 1314, 1500, 1213, 1319, 1474, 1264, 1458, 1233, 1139, 1249, 1609, 1445, 1819, 1828, 1339, 1564, 1289, 1409, 1274, 1213, 1334, 1234, 1268, 1654, 1302, 1409, 1229, 1309, 1324, 1268, 1263, 1574, 1434, 1332, 1159, 1324, 1264, 1209]",6.017,20487,1024350,4121,1962,20.3125,11.1
525.0,100.0,165.25,1350.91,12,5,1027850,0,False,3009,295,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-01-57,1618178517,5.040817022323608,1481.5462374687195,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,1481.5462374687195,0,295,"[125.0, 150.0, 125.0, 125.0, 175.0, 200.0, 150.0, 125.0, 125.0, 125.0, 150.0, 125.0, 150.0, 125.0, 175.0, 175.0, 125.0, 125.0, 125.0, 125.0, 175.0, 175.0, 200.0, 175.0, 125.0, 125.0, 150.0, 200.0, 200.0, 175.0, 175.0, 200.0, 125.0, 200.0, 125.0, 175.0, 275.0, 150.0, 150.0, 125.0, 175.0, 150.0, 200.0, 200.0, 175.0, 125.0, 125.0, 125.0, 250.0, 125.0, 175.0, 325.0, 125.0, 150.0, 175.0, 125.0, 125.0, 125.0, 150.0, 125.0, 150.0, 275.0, 300.0, 300.0, 175.0, 225.0, 175.0, 525.0, 125.0, 125.0, 150.0, 125.0, 175.0, 250.0, 175.0, 175.0, 125.0, 175.0, 100.0, 150.0, 125.0, 125.0, 200.0, 175.0, 200.0, 175.0, 125.0, 125.0, 175.0, 150.0, 125.0, 150.0, 125.0, 175.0, 125.0, 125.0, 175.0, 200.0, 125.0, 175.0]","[1294, 1459, 1229, 1279, 1309, 1604, 1584, 1274, 1203, 1248, 1563, 1519, 1613, 1244, 1314, 1284, 1319, 1274, 1199, 1244, 1629, 1419, 1219, 1415, 1198, 1208, 1268, 1378, 1329, 1548, 1309, 1394, 1334, 1333, 1219, 1294, 1249, 1334, 1394, 1274, 1323, 1414, 1379, 1474, 1284, 1549, 1104, 1213, 1639, 1262, 1314, 1500, 1213, 1319, 1474, 1264, 1458, 1233, 1139, 1249, 1609, 1445, 1819, 1828, 1339, 1564, 1289, 1409, 1274, 1213, 1334, 1234, 1268, 1654, 1302, 1409, 1229, 1309, 1324, 1268, 1263, 1574, 1434, 1332, 1159, 1324, 1264, 1209, 1444, 1428, 1338, 1289, 1238, 1303, 1294, 1294, 1309, 1337, 1274, 1259]",6.506,20557,1027850,4135,1962,22.014285714285712,11.099999999999998
525.0,100.0,165.25,1347.0,8,5,1031350,0,False,3017,296,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-02-02,1618178522,5.014788866043091,1486.5610263347626,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,1486.5610263347626,0,296,"[125.0, 125.0, 150.0, 125.0, 150.0, 125.0, 175.0, 175.0, 125.0, 125.0, 125.0, 125.0, 175.0, 175.0, 200.0, 175.0, 125.0, 125.0, 150.0, 200.0, 200.0, 175.0, 175.0, 200.0, 125.0, 200.0, 125.0, 175.0, 275.0, 150.0, 150.0, 125.0, 175.0, 150.0, 200.0, 200.0, 175.0, 125.0, 125.0, 125.0, 250.0, 125.0, 175.0, 325.0, 125.0, 150.0, 175.0, 125.0, 125.0, 125.0, 150.0, 125.0, 150.0, 275.0, 300.0, 300.0, 175.0, 225.0, 175.0, 525.0, 125.0, 125.0, 150.0, 125.0, 175.0, 250.0, 175.0, 175.0, 125.0, 175.0, 100.0, 150.0, 125.0, 125.0, 200.0, 175.0, 200.0, 175.0, 125.0, 125.0, 175.0, 150.0, 125.0, 150.0, 125.0, 175.0, 125.0, 125.0, 175.0, 200.0, 125.0, 175.0, 175.0, 175.0, 125.0, 125.0, 125.0, 150.0, 175.0, 125.0]","[1203, 1248, 1563, 1519, 1613, 1244, 1314, 1284, 1319, 1274, 1199, 1244, 1629, 1419, 1219, 1415, 1198, 1208, 1268, 1378, 1329, 1548, 1309, 1394, 1334, 1333, 1219, 1294, 1249, 1334, 1394, 1274, 1323, 1414, 1379, 1474, 1284, 1549, 1104, 1213, 1639, 1262, 1314, 1500, 1213, 1319, 1474, 1264, 1458, 1233, 1139, 1249, 1609, 1445, 1819, 1828, 1339, 1564, 1289, 1409, 1274, 1213, 1334, 1234, 1268, 1654, 1302, 1409, 1229, 1309, 1324, 1268, 1263, 1574, 1434, 1332, 1159, 1324, 1264, 1209, 1444, 1428, 1338, 1289, 1238, 1303, 1294, 1294, 1309, 1337, 1274, 1259, 1609, 1289, 1229, 1313, 1284, 1344, 1344, 1229]",7.38,20627,1031350,4149,1963,20.45714285714286,11.099999999999998
525.0,100.0,168.25,1355.4,13,5,1034750,0,False,3030,297,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-02-07,1618178527,5.133138656616211,1491.6941649913788,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,1491.6941649913788,0,297,"[175.0, 200.0, 175.0, 125.0, 125.0, 150.0, 200.0, 200.0, 175.0, 175.0, 200.0, 125.0, 200.0, 125.0, 175.0, 275.0, 150.0, 150.0, 125.0, 175.0, 150.0, 200.0, 200.0, 175.0, 125.0, 125.0, 125.0, 250.0, 125.0, 175.0, 325.0, 125.0, 150.0, 175.0, 125.0, 125.0, 125.0, 150.0, 125.0, 150.0, 275.0, 300.0, 300.0, 175.0, 225.0, 175.0, 525.0, 125.0, 125.0, 150.0, 125.0, 175.0, 250.0, 175.0, 175.0, 125.0, 175.0, 100.0, 150.0, 125.0, 125.0, 200.0, 175.0, 200.0, 175.0, 125.0, 125.0, 175.0, 150.0, 125.0, 150.0, 125.0, 175.0, 125.0, 125.0, 175.0, 200.0, 125.0, 175.0, 175.0, 175.0, 125.0, 125.0, 125.0, 150.0, 175.0, 125.0, 125.0, 175.0, 125.0, 125.0, 175.0, 150.0, 125.0, 175.0, 175.0, 150.0, 175.0, 175.0, 275.0]","[1419, 1219, 1415, 1198, 1208, 1268, 1378, 1329, 1548, 1309, 1394, 1334, 1333, 1219, 1294, 1249, 1334, 1394, 1274, 1323, 1414, 1379, 1474, 1284, 1549, 1104, 1213, 1639, 1262, 1314, 1500, 1213, 1319, 1474, 1264, 1458, 1233, 1139, 1249, 1609, 1445, 1819, 1828, 1339, 1564, 1289, 1409, 1274, 1213, 1334, 1234, 1268, 1654, 1302, 1409, 1229, 1309, 1324, 1268, 1263, 1574, 1434, 1332, 1159, 1324, 1264, 1209, 1444, 1428, 1338, 1289, 1238, 1303, 1294, 1294, 1309, 1337, 1274, 1259, 1609, 1289, 1229, 1313, 1284, 1344, 1344, 1229, 1303, 1294, 1369, 1213, 1423, 1609, 1198, 1384, 1694, 1409, 1794, 1263, 1540]",6.688,20695,1034750,4162,1963,21.657142857142855,11.099999999999998
525.0,100.0,170.25,1359.62,10,5,1038300,0,False,3040,298,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-02-12,1618178532,5.012763977050781,1496.7069289684296,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,1496.7069289684296,0,298,"[200.0, 125.0, 200.0, 125.0, 175.0, 275.0, 150.0, 150.0, 125.0, 175.0, 150.0, 200.0, 200.0, 175.0, 125.0, 125.0, 125.0, 250.0, 125.0, 175.0, 325.0, 125.0, 150.0, 175.0, 125.0, 125.0, 125.0, 150.0, 125.0, 150.0, 275.0, 300.0, 300.0, 175.0, 225.0, 175.0, 525.0, 125.0, 125.0, 150.0, 125.0, 175.0, 250.0, 175.0, 175.0, 125.0, 175.0, 100.0, 150.0, 125.0, 125.0, 200.0, 175.0, 200.0, 175.0, 125.0, 125.0, 175.0, 150.0, 125.0, 150.0, 125.0, 175.0, 125.0, 125.0, 175.0, 200.0, 125.0, 175.0, 175.0, 175.0, 125.0, 125.0, 125.0, 150.0, 175.0, 125.0, 125.0, 175.0, 125.0, 125.0, 175.0, 150.0, 125.0, 175.0, 175.0, 150.0, 175.0, 175.0, 275.0, 125.0, 175.0, 125.0, 125.0, 175.0, 225.0, 175.0, 425.0, 175.0, 175.0]","[1394, 1334, 1333, 1219, 1294, 1249, 1334, 1394, 1274, 1323, 1414, 1379, 1474, 1284, 1549, 1104, 1213, 1639, 1262, 1314, 1500, 1213, 1319, 1474, 1264, 1458, 1233, 1139, 1249, 1609, 1445, 1819, 1828, 1339, 1564, 1289, 1409, 1274, 1213, 1334, 1234, 1268, 1654, 1302, 1409, 1229, 1309, 1324, 1268, 1263, 1574, 1434, 1332, 1159, 1324, 1264, 1209, 1444, 1428, 1338, 1289, 1238, 1303, 1294, 1294, 1309, 1337, 1274, 1259, 1609, 1289, 1229, 1313, 1284, 1344, 1344, 1229, 1303, 1294, 1369, 1213, 1423, 1609, 1198, 1384, 1694, 1409, 1794, 1263, 1540, 1253, 1608, 1199, 1539, 1409, 1344, 1304, 1404, 1304, 1349]",6.46,20766,1038300,4177,1963,20.214285714285715,11.099999999999998
