episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/update_time_ms,info/num_steps_trained,info/num_steps_sampled,info/WorkerIteration/Worker8,info/significant_weight_updates,perf/cpu_util_percent,perf/ram_util_percent
675.0,0.0,229.75,1397.09,26,10,2241650,0,False,6834,404,f89dccb58d7248f49af769470ff92077,2021-04-12_01-04-59,1618214699,4.9472267627716064,2011.177354335785,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2011.177354335785,0,404,"[250.0, 350.0, 150.0, 25.0, 275.0, 325.0, 250.0, 125.0, 325.0, 150.0, 225.0, 225.0, 325.0, 250.0, 225.0, 575.0, 150.0, 650.0, 200.0, 225.0, 675.0, 0.0, 275.0, 175.0, 200.0, 200.0, 325.0, 325.0, 275.0, 150.0, 25.0, 225.0, 150.0, 550.0, 175.0, 275.0, 300.0, 600.0, 150.0, 325.0, 250.0, 350.0, 175.0, 250.0, 200.0, 75.0, 275.0, 25.0, 275.0, 25.0, 25.0, 125.0, 50.0, 250.0, 625.0, 100.0, 675.0, 125.0, 275.0, 375.0, 300.0, 275.0, 125.0, 325.0, 200.0, 225.0, 300.0, 325.0, 175.0, 125.0, 275.0, 225.0, 275.0, 200.0, 125.0, 225.0, 175.0, 200.0, 250.0, 275.0, 150.0, 0.0, 0.0, 0.0, 50.0, 0.0, 250.0, 0.0, 250.0, 275.0, 150.0, 25.0, 225.0, 400.0, 0.0, 250.0, 200.0, 300.0, 375.0, 300.0]","[1455, 1210, 1147, 1259, 1242, 1892, 1477, 1610, 1340, 1375, 1209, 1220, 1770, 1335, 1799, 1567, 1323, 1830, 1330, 1470, 2030, 1129, 1419, 1605, 1659, 1253, 1652, 1628, 1508, 1102, 1224, 1502, 1148, 1722, 1123, 1544, 1663, 1697, 1285, 1593, 1159, 1717, 1277, 1390, 1199, 1099, 1448, 993, 1463, 1188, 1168, 1309, 1259, 1323, 1649, 1162, 1558, 1234, 1513, 2080, 1555, 1407, 1277, 1390, 1475, 1615, 1310, 1580, 1395, 1208, 1674, 1572, 1395, 1522, 1313, 1472, 1154, 1319, 1289, 1362, 1239, 1164, 1123, 1163, 1213, 1148, 1408, 1138, 1229, 1598, 1120, 1199, 1404, 1585, 1144, 1215, 1304, 1382, 1725, 1390]",9.086,44833,2241650,4488,1760,43.41428571428571,15.200000000000001
675.0,0.0,237.0,1415.62,14,10,2247300,0,False,6848,405,f89dccb58d7248f49af769470ff92077,2021-04-12_01-05-04,1618214704,4.975838899612427,2016.1531932353973,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2016.1531932353973,0,405,"[225.0, 575.0, 150.0, 650.0, 200.0, 225.0, 675.0, 0.0, 275.0, 175.0, 200.0, 200.0, 325.0, 325.0, 275.0, 150.0, 25.0, 225.0, 150.0, 550.0, 175.0, 275.0, 300.0, 600.0, 150.0, 325.0, 250.0, 350.0, 175.0, 250.0, 200.0, 75.0, 275.0, 25.0, 275.0, 25.0, 25.0, 125.0, 50.0, 250.0, 625.0, 100.0, 675.0, 125.0, 275.0, 375.0, 300.0, 275.0, 125.0, 325.0, 200.0, 225.0, 300.0, 325.0, 175.0, 125.0, 275.0, 225.0, 275.0, 200.0, 125.0, 225.0, 175.0, 200.0, 250.0, 275.0, 150.0, 0.0, 0.0, 0.0, 50.0, 0.0, 250.0, 0.0, 250.0, 275.0, 150.0, 25.0, 225.0, 400.0, 0.0, 250.0, 200.0, 300.0, 375.0, 300.0, 175.0, 275.0, 475.0, 625.0, 0.0, 300.0, 75.0, 200.0, 75.0, 350.0, 600.0, 250.0, 325.0, 250.0]","[1799, 1567, 1323, 1830, 1330, 1470, 2030, 1129, 1419, 1605, 1659, 1253, 1652, 1628, 1508, 1102, 1224, 1502, 1148, 1722, 1123, 1544, 1663, 1697, 1285, 1593, 1159, 1717, 1277, 1390, 1199, 1099, 1448, 993, 1463, 1188, 1168, 1309, 1259, 1323, 1649, 1162, 1558, 1234, 1513, 2080, 1555, 1407, 1277, 1390, 1475, 1615, 1310, 1580, 1395, 1208, 1674, 1572, 1395, 1522, 1313, 1472, 1154, 1319, 1289, 1362, 1239, 1164, 1123, 1163, 1213, 1148, 1408, 1138, 1229, 1598, 1120, 1199, 1404, 1585, 1144, 1215, 1304, 1382, 1725, 1390, 1287, 1385, 2290, 1880, 1154, 1804, 1219, 1297, 1023, 1665, 1683, 1410, 1454, 1843]",9.512,44946,2247300,4500,1763,44.91428571428571,15.200000000000001
675.0,0.0,223.5,1380.52,15,10,2252700,0,False,6863,406,f89dccb58d7248f49af769470ff92077,2021-04-12_01-05-09,1618214709,4.95731782913208,2021.1105110645294,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2021.1105110645294,0,406,"[150.0, 25.0, 225.0, 150.0, 550.0, 175.0, 275.0, 300.0, 600.0, 150.0, 325.0, 250.0, 350.0, 175.0, 250.0, 200.0, 75.0, 275.0, 25.0, 275.0, 25.0, 25.0, 125.0, 50.0, 250.0, 625.0, 100.0, 675.0, 125.0, 275.0, 375.0, 300.0, 275.0, 125.0, 325.0, 200.0, 225.0, 300.0, 325.0, 175.0, 125.0, 275.0, 225.0, 275.0, 200.0, 125.0, 225.0, 175.0, 200.0, 250.0, 275.0, 150.0, 0.0, 0.0, 0.0, 50.0, 0.0, 250.0, 0.0, 250.0, 275.0, 150.0, 25.0, 225.0, 400.0, 0.0, 250.0, 200.0, 300.0, 375.0, 300.0, 175.0, 275.0, 475.0, 625.0, 0.0, 300.0, 75.0, 200.0, 75.0, 350.0, 600.0, 250.0, 325.0, 250.0, 550.0, 175.0, 250.0, 0.0, 0.0, 225.0, 325.0, 300.0, 250.0, 225.0, 175.0, 75.0, 225.0, 325.0, 25.0]","[1102, 1224, 1502, 1148, 1722, 1123, 1544, 1663, 1697, 1285, 1593, 1159, 1717, 1277, 1390, 1199, 1099, 1448, 993, 1463, 1188, 1168, 1309, 1259, 1323, 1649, 1162, 1558, 1234, 1513, 2080, 1555, 1407, 1277, 1390, 1475, 1615, 1310, 1580, 1395, 1208, 1674, 1572, 1395, 1522, 1313, 1472, 1154, 1319, 1289, 1362, 1239, 1164, 1123, 1163, 1213, 1148, 1408, 1138, 1229, 1598, 1120, 1199, 1404, 1585, 1144, 1215, 1304, 1382, 1725, 1390, 1287, 1385, 2290, 1880, 1154, 1804, 1219, 1297, 1023, 1665, 1683, 1410, 1454, 1843, 1528, 1415, 1429, 1143, 1128, 1384, 1275, 1437, 1520, 1259, 1134, 1047, 1345, 1490, 1158]",8.357,45054,2252700,4511,1766,42.542857142857144,15.214285714285717
675.0,0.0,225.0,1375.26,21,10,2258400,0,False,6884,407,f89dccb58d7248f49af769470ff92077,2021-04-12_01-05-14,1618214714,5.025477886199951,2026.1359889507294,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2026.1359889507294,0,407,"[25.0, 125.0, 50.0, 250.0, 625.0, 100.0, 675.0, 125.0, 275.0, 375.0, 300.0, 275.0, 125.0, 325.0, 200.0, 225.0, 300.0, 325.0, 175.0, 125.0, 275.0, 225.0, 275.0, 200.0, 125.0, 225.0, 175.0, 200.0, 250.0, 275.0, 150.0, 0.0, 0.0, 0.0, 50.0, 0.0, 250.0, 0.0, 250.0, 275.0, 150.0, 25.0, 225.0, 400.0, 0.0, 250.0, 200.0, 300.0, 375.0, 300.0, 175.0, 275.0, 475.0, 625.0, 0.0, 300.0, 75.0, 200.0, 75.0, 350.0, 600.0, 250.0, 325.0, 250.0, 550.0, 175.0, 250.0, 0.0, 0.0, 225.0, 325.0, 300.0, 250.0, 225.0, 175.0, 75.0, 225.0, 325.0, 25.0, 275.0, 375.0, 300.0, 250.0, 275.0, 275.0, 125.0, 525.0, 0.0, 50.0, 0.0, 75.0, 225.0, 200.0, 125.0, 300.0, 250.0, 250.0, 675.0, 150.0, 275.0]","[1168, 1309, 1259, 1323, 1649, 1162, 1558, 1234, 1513, 2080, 1555, 1407, 1277, 1390, 1475, 1615, 1310, 1580, 1395, 1208, 1674, 1572, 1395, 1522, 1313, 1472, 1154, 1319, 1289, 1362, 1239, 1164, 1123, 1163, 1213, 1148, 1408, 1138, 1229, 1598, 1120, 1199, 1404, 1585, 1144, 1215, 1304, 1382, 1725, 1390, 1287, 1385, 2290, 1880, 1154, 1804, 1219, 1297, 1023, 1665, 1683, 1410, 1454, 1843, 1528, 1415, 1429, 1143, 1128, 1384, 1275, 1437, 1520, 1259, 1134, 1047, 1345, 1490, 1158, 1220, 1585, 1600, 1215, 1333, 1402, 1290, 1469, 1148, 1193, 1128, 1099, 1210, 1324, 1331, 1290, 1400, 1470, 1718, 1325, 1260]",8.5,45168,2258400,4522,1767,38.7125,15.2
675.0,0.0,230.75,1385.8,13,10,2263750,0,False,6897,408,f89dccb58d7248f49af769470ff92077,2021-04-12_01-05-19,1618214719,4.971524477005005,2031.1075134277344,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2031.1075134277344,0,408,"[325.0, 200.0, 225.0, 300.0, 325.0, 175.0, 125.0, 275.0, 225.0, 275.0, 200.0, 125.0, 225.0, 175.0, 200.0, 250.0, 275.0, 150.0, 0.0, 0.0, 0.0, 50.0, 0.0, 250.0, 0.0, 250.0, 275.0, 150.0, 25.0, 225.0, 400.0, 0.0, 250.0, 200.0, 300.0, 375.0, 300.0, 175.0, 275.0, 475.0, 625.0, 0.0, 300.0, 75.0, 200.0, 75.0, 350.0, 600.0, 250.0, 325.0, 250.0, 550.0, 175.0, 250.0, 0.0, 0.0, 225.0, 325.0, 300.0, 250.0, 225.0, 175.0, 75.0, 225.0, 325.0, 25.0, 275.0, 375.0, 300.0, 250.0, 275.0, 275.0, 125.0, 525.0, 0.0, 50.0, 0.0, 75.0, 225.0, 200.0, 125.0, 300.0, 250.0, 250.0, 675.0, 150.0, 275.0, 275.0, 225.0, 325.0, 275.0, 250.0, 250.0, 575.0, 250.0, 275.0, 325.0, 125.0, 125.0, 625.0]","[1390, 1475, 1615, 1310, 1580, 1395, 1208, 1674, 1572, 1395, 1522, 1313, 1472, 1154, 1319, 1289, 1362, 1239, 1164, 1123, 1163, 1213, 1148, 1408, 1138, 1229, 1598, 1120, 1199, 1404, 1585, 1144, 1215, 1304, 1382, 1725, 1390, 1287, 1385, 2290, 1880, 1154, 1804, 1219, 1297, 1023, 1665, 1683, 1410, 1454, 1843, 1528, 1415, 1429, 1143, 1128, 1384, 1275, 1437, 1520, 1259, 1134, 1047, 1345, 1490, 1158, 1220, 1585, 1600, 1215, 1333, 1402, 1290, 1469, 1148, 1193, 1128, 1099, 1210, 1324, 1331, 1290, 1400, 1470, 1718, 1325, 1260, 1205, 1525, 1340, 1523, 1464, 1289, 1595, 1455, 1410, 1717, 1390, 1505, 2130]",8.75,45275,2263750,4532,1772,40.042857142857144,15.185714285714287
900.0,0.0,237.0,1391.07,18,10,2269200,0,False,6915,409,f89dccb58d7248f49af769470ff92077,2021-04-12_01-05-24,1618214724,4.96651816368103,2036.0740315914154,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2036.0740315914154,0,409,"[0.0, 0.0, 0.0, 50.0, 0.0, 250.0, 0.0, 250.0, 275.0, 150.0, 25.0, 225.0, 400.0, 0.0, 250.0, 200.0, 300.0, 375.0, 300.0, 175.0, 275.0, 475.0, 625.0, 0.0, 300.0, 75.0, 200.0, 75.0, 350.0, 600.0, 250.0, 325.0, 250.0, 550.0, 175.0, 250.0, 0.0, 0.0, 225.0, 325.0, 300.0, 250.0, 225.0, 175.0, 75.0, 225.0, 325.0, 25.0, 275.0, 375.0, 300.0, 250.0, 275.0, 275.0, 125.0, 525.0, 0.0, 50.0, 0.0, 75.0, 225.0, 200.0, 125.0, 300.0, 250.0, 250.0, 675.0, 150.0, 275.0, 275.0, 225.0, 325.0, 275.0, 250.0, 250.0, 575.0, 250.0, 275.0, 325.0, 125.0, 125.0, 625.0, 125.0, 225.0, 300.0, 100.0, 900.0, 125.0, 125.0, 125.0, 125.0, 125.0, 350.0, 250.0, 325.0, 200.0, 650.0, 250.0, 250.0, 125.0]","[1164, 1123, 1163, 1213, 1148, 1408, 1138, 1229, 1598, 1120, 1199, 1404, 1585, 1144, 1215, 1304, 1382, 1725, 1390, 1287, 1385, 2290, 1880, 1154, 1804, 1219, 1297, 1023, 1665, 1683, 1410, 1454, 1843, 1528, 1415, 1429, 1143, 1128, 1384, 1275, 1437, 1520, 1259, 1134, 1047, 1345, 1490, 1158, 1220, 1585, 1600, 1215, 1333, 1402, 1290, 1469, 1148, 1193, 1128, 1099, 1210, 1324, 1331, 1290, 1400, 1470, 1718, 1325, 1260, 1205, 1525, 1340, 1523, 1464, 1289, 1595, 1455, 1410, 1717, 1390, 1505, 2130, 1515, 1208, 1290, 1018, 2130, 1395, 1385, 1325, 1395, 1455, 1469, 1410, 1635, 1322, 1667, 1347, 1385, 1460]",9.379,45384,2269200,4543,1775,39.01428571428572,15.185714285714287
900.0,0.0,244.0,1411.78,19,10,2274750,0,False,6934,410,f89dccb58d7248f49af769470ff92077,2021-04-12_01-05-29,1618214729,4.993794918060303,2041.0678265094757,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2041.0678265094757,0,410,"[175.0, 275.0, 475.0, 625.0, 0.0, 300.0, 75.0, 200.0, 75.0, 350.0, 600.0, 250.0, 325.0, 250.0, 550.0, 175.0, 250.0, 0.0, 0.0, 225.0, 325.0, 300.0, 250.0, 225.0, 175.0, 75.0, 225.0, 325.0, 25.0, 275.0, 375.0, 300.0, 250.0, 275.0, 275.0, 125.0, 525.0, 0.0, 50.0, 0.0, 75.0, 225.0, 200.0, 125.0, 300.0, 250.0, 250.0, 675.0, 150.0, 275.0, 275.0, 225.0, 325.0, 275.0, 250.0, 250.0, 575.0, 250.0, 275.0, 325.0, 125.0, 125.0, 625.0, 125.0, 225.0, 300.0, 100.0, 900.0, 125.0, 125.0, 125.0, 125.0, 125.0, 350.0, 250.0, 325.0, 200.0, 650.0, 250.0, 250.0, 125.0, 225.0, 150.0, 225.0, 175.0, 125.0, 0.0, 150.0, 125.0, 125.0, 200.0, 250.0, 375.0, 125.0, 250.0, 300.0, 175.0, 300.0, 350.0, 125.0]","[1287, 1385, 2290, 1880, 1154, 1804, 1219, 1297, 1023, 1665, 1683, 1410, 1454, 1843, 1528, 1415, 1429, 1143, 1128, 1384, 1275, 1437, 1520, 1259, 1134, 1047, 1345, 1490, 1158, 1220, 1585, 1600, 1215, 1333, 1402, 1290, 1469, 1148, 1193, 1128, 1099, 1210, 1324, 1331, 1290, 1400, 1470, 1718, 1325, 1260, 1205, 1525, 1340, 1523, 1464, 1289, 1595, 1455, 1410, 1717, 1390, 1505, 2130, 1515, 1208, 1290, 1018, 2130, 1395, 1385, 1325, 1395, 1455, 1469, 1410, 1635, 1322, 1667, 1347, 1385, 1460, 1500, 1299, 1372, 1184, 1258, 1133, 1455, 1460, 1455, 1300, 1265, 1935, 1455, 1365, 1302, 1360, 1420, 1685, 1520]",9.379,45495,2274750,4554,1777,43.114285714285714,15.185714285714285
900.0,0.0,226.75,1389.63,20,10,2280300,0,False,6954,411,f89dccb58d7248f49af769470ff92077,2021-04-12_01-05-34,1618214734,4.987224340438843,2046.0550508499146,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2046.0550508499146,0,411,"[325.0, 300.0, 250.0, 225.0, 175.0, 75.0, 225.0, 325.0, 25.0, 275.0, 375.0, 300.0, 250.0, 275.0, 275.0, 125.0, 525.0, 0.0, 50.0, 0.0, 75.0, 225.0, 200.0, 125.0, 300.0, 250.0, 250.0, 675.0, 150.0, 275.0, 275.0, 225.0, 325.0, 275.0, 250.0, 250.0, 575.0, 250.0, 275.0, 325.0, 125.0, 125.0, 625.0, 125.0, 225.0, 300.0, 100.0, 900.0, 125.0, 125.0, 125.0, 125.0, 125.0, 350.0, 250.0, 325.0, 200.0, 650.0, 250.0, 250.0, 125.0, 225.0, 150.0, 225.0, 175.0, 125.0, 0.0, 150.0, 125.0, 125.0, 200.0, 250.0, 375.0, 125.0, 250.0, 300.0, 175.0, 300.0, 350.0, 125.0, 200.0, 125.0, 125.0, 350.0, 275.0, 75.0, 125.0, 400.0, 125.0, 125.0, 300.0, 400.0, 175.0, 0.0, 50.0, 25.0, 200.0, 125.0, 125.0, 125.0]","[1275, 1437, 1520, 1259, 1134, 1047, 1345, 1490, 1158, 1220, 1585, 1600, 1215, 1333, 1402, 1290, 1469, 1148, 1193, 1128, 1099, 1210, 1324, 1331, 1290, 1400, 1470, 1718, 1325, 1260, 1205, 1525, 1340, 1523, 1464, 1289, 1595, 1455, 1410, 1717, 1390, 1505, 2130, 1515, 1208, 1290, 1018, 2130, 1395, 1385, 1325, 1395, 1455, 1469, 1410, 1635, 1322, 1667, 1347, 1385, 1460, 1500, 1299, 1372, 1184, 1258, 1133, 1455, 1460, 1455, 1300, 1265, 1935, 1455, 1365, 1302, 1360, 1420, 1685, 1520, 1519, 1253, 1315, 1775, 1400, 1213, 1197, 1770, 1340, 1455, 1210, 1625, 1175, 1128, 1002, 1203, 1261, 1455, 1455, 1455]",8.461,45606,2280300,4566,1781,41.857142857142854,15.200000000000001
900.0,0.0,215.0,1399.88,12,10,2285900,0,False,6966,412,f89dccb58d7248f49af769470ff92077,2021-04-12_01-05-39,1618214739,5.016373634338379,2051.071424484253,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2051.071424484253,0,412,"[250.0, 275.0, 275.0, 125.0, 525.0, 0.0, 50.0, 0.0, 75.0, 225.0, 200.0, 125.0, 300.0, 250.0, 250.0, 675.0, 150.0, 275.0, 275.0, 225.0, 325.0, 275.0, 250.0, 250.0, 575.0, 250.0, 275.0, 325.0, 125.0, 125.0, 625.0, 125.0, 225.0, 300.0, 100.0, 900.0, 125.0, 125.0, 125.0, 125.0, 125.0, 350.0, 250.0, 325.0, 200.0, 650.0, 250.0, 250.0, 125.0, 225.0, 150.0, 225.0, 175.0, 125.0, 0.0, 150.0, 125.0, 125.0, 200.0, 250.0, 375.0, 125.0, 250.0, 300.0, 175.0, 300.0, 350.0, 125.0, 200.0, 125.0, 125.0, 350.0, 275.0, 75.0, 125.0, 400.0, 125.0, 125.0, 300.0, 400.0, 175.0, 0.0, 50.0, 25.0, 200.0, 125.0, 125.0, 125.0, 350.0, 100.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0]","[1215, 1333, 1402, 1290, 1469, 1148, 1193, 1128, 1099, 1210, 1324, 1331, 1290, 1400, 1470, 1718, 1325, 1260, 1205, 1525, 1340, 1523, 1464, 1289, 1595, 1455, 1410, 1717, 1390, 1505, 2130, 1515, 1208, 1290, 1018, 2130, 1395, 1385, 1325, 1395, 1455, 1469, 1410, 1635, 1322, 1667, 1347, 1385, 1460, 1500, 1299, 1372, 1184, 1258, 1133, 1455, 1460, 1455, 1300, 1265, 1935, 1455, 1365, 1302, 1360, 1420, 1685, 1520, 1519, 1253, 1315, 1775, 1400, 1213, 1197, 1770, 1340, 1455, 1210, 1625, 1175, 1128, 1002, 1203, 1261, 1455, 1455, 1455, 1629, 1123, 1475, 1500, 1570, 1455, 1455, 1455, 1297, 1308, 1373, 1455]",9.092,45718,2285900,4577,1783,42.49999999999999,15.200000000000001
900.0,0.0,210.5,1419.58,16,10,2291350,0,False,6982,413,f89dccb58d7248f49af769470ff92077,2021-04-12_01-05-44,1618214744,4.946150064468384,2056.0175745487213,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2056.0175745487213,0,413,"[150.0, 275.0, 275.0, 225.0, 325.0, 275.0, 250.0, 250.0, 575.0, 250.0, 275.0, 325.0, 125.0, 125.0, 625.0, 125.0, 225.0, 300.0, 100.0, 900.0, 125.0, 125.0, 125.0, 125.0, 125.0, 350.0, 250.0, 325.0, 200.0, 650.0, 250.0, 250.0, 125.0, 225.0, 150.0, 225.0, 175.0, 125.0, 0.0, 150.0, 125.0, 125.0, 200.0, 250.0, 375.0, 125.0, 250.0, 300.0, 175.0, 300.0, 350.0, 125.0, 200.0, 125.0, 125.0, 350.0, 275.0, 75.0, 125.0, 400.0, 125.0, 125.0, 300.0, 400.0, 175.0, 0.0, 50.0, 25.0, 200.0, 125.0, 125.0, 125.0, 350.0, 100.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 250.0, 325.0, 300.0, 350.0, 125.0, 150.0, 225.0, 125.0, 125.0, 125.0, 200.0, 150.0, 250.0, 75.0, 250.0, 125.0]","[1325, 1260, 1205, 1525, 1340, 1523, 1464, 1289, 1595, 1455, 1410, 1717, 1390, 1505, 2130, 1515, 1208, 1290, 1018, 2130, 1395, 1385, 1325, 1395, 1455, 1469, 1410, 1635, 1322, 1667, 1347, 1385, 1460, 1500, 1299, 1372, 1184, 1258, 1133, 1455, 1460, 1455, 1300, 1265, 1935, 1455, 1365, 1302, 1360, 1420, 1685, 1520, 1519, 1253, 1315, 1775, 1400, 1213, 1197, 1770, 1340, 1455, 1210, 1625, 1175, 1128, 1002, 1203, 1261, 1455, 1455, 1455, 1629, 1123, 1475, 1500, 1570, 1455, 1455, 1455, 1297, 1308, 1373, 1455, 1316, 1445, 1430, 1790, 1327, 1465, 1705, 1420, 1495, 1255, 1210, 1455, 1555, 1342, 1325, 1455]",10.246,45827,2291350,4588,1785,42.557142857142864,15.200000000000001
900.0,0.0,199.5,1411.56,17,10,2296850,0,False,6999,414,f89dccb58d7248f49af769470ff92077,2021-04-12_01-05-49,1618214749,4.966070652008057,2060.9836452007294,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2060.9836452007294,0,414,"[300.0, 100.0, 900.0, 125.0, 125.0, 125.0, 125.0, 125.0, 350.0, 250.0, 325.0, 200.0, 650.0, 250.0, 250.0, 125.0, 225.0, 150.0, 225.0, 175.0, 125.0, 0.0, 150.0, 125.0, 125.0, 200.0, 250.0, 375.0, 125.0, 250.0, 300.0, 175.0, 300.0, 350.0, 125.0, 200.0, 125.0, 125.0, 350.0, 275.0, 75.0, 125.0, 400.0, 125.0, 125.0, 300.0, 400.0, 175.0, 0.0, 50.0, 25.0, 200.0, 125.0, 125.0, 125.0, 350.0, 100.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 250.0, 325.0, 300.0, 350.0, 125.0, 150.0, 225.0, 125.0, 125.0, 125.0, 200.0, 150.0, 250.0, 75.0, 250.0, 125.0, 200.0, 0.0, 375.0, 250.0, 225.0, 325.0, 125.0, 125.0, 225.0, 225.0, 175.0, 0.0, 425.0, 525.0, 125.0, 125.0, 125.0]","[1290, 1018, 2130, 1395, 1385, 1325, 1395, 1455, 1469, 1410, 1635, 1322, 1667, 1347, 1385, 1460, 1500, 1299, 1372, 1184, 1258, 1133, 1455, 1460, 1455, 1300, 1265, 1935, 1455, 1365, 1302, 1360, 1420, 1685, 1520, 1519, 1253, 1315, 1775, 1400, 1213, 1197, 1770, 1340, 1455, 1210, 1625, 1175, 1128, 1002, 1203, 1261, 1455, 1455, 1455, 1629, 1123, 1475, 1500, 1570, 1455, 1455, 1455, 1297, 1308, 1373, 1455, 1316, 1445, 1430, 1790, 1327, 1465, 1705, 1420, 1495, 1255, 1210, 1455, 1555, 1342, 1325, 1455, 1370, 1113, 1480, 1459, 1380, 1815, 1455, 1455, 1455, 1455, 1302, 1133, 1429, 1388, 1455, 1455, 1455]",9.056,45937,2296850,4599,1789,36.8625,15.2
525.0,0.0,195.0,1423.49,22,10,2302350,0,False,7021,415,f89dccb58d7248f49af769470ff92077,2021-04-12_01-05-55,1618214755,5.020016431808472,2066.003661632538,1382101,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2066.003661632538,0,415,"[150.0, 125.0, 125.0, 200.0, 250.0, 375.0, 125.0, 250.0, 300.0, 175.0, 300.0, 350.0, 125.0, 200.0, 125.0, 125.0, 350.0, 275.0, 75.0, 125.0, 400.0, 125.0, 125.0, 300.0, 400.0, 175.0, 0.0, 50.0, 25.0, 200.0, 125.0, 125.0, 125.0, 350.0, 100.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 125.0, 250.0, 325.0, 300.0, 350.0, 125.0, 150.0, 225.0, 125.0, 125.0, 125.0, 200.0, 150.0, 250.0, 75.0, 250.0, 125.0, 200.0, 0.0, 375.0, 250.0, 225.0, 325.0, 125.0, 125.0, 225.0, 225.0, 175.0, 0.0, 425.0, 525.0, 125.0, 125.0, 125.0, 125.0, 150.0, 475.0, 150.0, 325.0, 325.0, 125.0, 125.0, 125.0, 125.0, 150.0, 325.0, 125.0, 125.0, 125.0, 325.0, 125.0, 375.0, 325.0, 450.0, 150.0, 125.0]","[1455, 1460, 1455, 1300, 1265, 1935, 1455, 1365, 1302, 1360, 1420, 1685, 1520, 1519, 1253, 1315, 1775, 1400, 1213, 1197, 1770, 1340, 1455, 1210, 1625, 1175, 1128, 1002, 1203, 1261, 1455, 1455, 1455, 1629, 1123, 1475, 1500, 1570, 1455, 1455, 1455, 1297, 1308, 1373, 1455, 1316, 1445, 1430, 1790, 1327, 1465, 1705, 1420, 1495, 1255, 1210, 1455, 1555, 1342, 1325, 1455, 1370, 1113, 1480, 1459, 1380, 1815, 1455, 1455, 1455, 1455, 1302, 1133, 1429, 1388, 1455, 1455, 1455, 1273, 1290, 2172, 1218, 1455, 1720, 1279, 1364, 1418, 1308, 1178, 1849, 1455, 1455, 1455, 1215, 1389, 1270, 1475, 2175, 1159, 1455]",9.036,46047,2302350,4609,1792,43.028571428571425,15.200000000000001
